neuronid,time,slope,genotype
47,11,145.4995082,TGEE
47,12,135.8446128,TGEE
47,13,145.8912702,TGEE
47,14,141.9011467,TGEE
47,15,126.1184461,TGEE
47,16,128.0780261,TGEE
47,17,126.8310066,TGEE
47,18,100.1466991,TGEE
47,19,114.183634,TGEE
47,20,118.9218769,TGEE
47,21,118.4231307,TGEE
47,22,101.9280235,TGEE
47,23,93.1995031,TGEE
47,24,137.2340213,TGEE
47,25,123.3396292,TGEE
47,26,119.8482518,TGEE
47,27,97.90218725,TGEE
47,28,105.5975026,TGEE
47,29,84.32843977,TGEE
47,30,104.1368227,TGEE
47,31,111.1552902,TGEE
47,32,101.4648361,TGEE
47,33,99.50541001,TGEE
47,34,109.3026943,TGEE
47,35,106.2745044,TGEE
47,36,103.2106017,TGEE
47,37,100.3603595,TGEE
47,38,99.39842587,TGEE
47,39,80.58753535,TGEE
47,40,116.427992,TGEE
47,41,94.41080986,TGEE
47,42,87.07169785,TGEE
47,43,86.00278005,TGEE
47,44,88.81730957,TGEE
47,45,104.2436529,TGEE
47,46,111.7965793,TGEE
47,47,111.5116474,TGEE
47,48,98.54347635,TGEE
47,49,89.13795412,TGEE
47,50,88.67492061,TGEE
47,51,114.183634,TGEE
47,52,84.22145563,TGEE
47,53,78.05809162,TGEE
47,54,76.0273941,TGEE
47,55,82.79648846,TGEE
47,56,81.62074045,TGEE
47,57,54.29514384,TGEE
47,58,75.56420665,TGEE
47,59,95.87148973,TGEE
47,60,NA,TGEE
48,-20,NA,TGEE
48,-19,NA,TGEE
48,-18,NA,TGEE
48,-17,NA,TGEE
48,-16,NA,TGEE
48,-15,NA,TGEE
48,-14,NA,TGEE
48,-13,NA,TGEE
48,-12,NA,TGEE
48,-11,NA,TGEE
48,-10,96.03205866,TGEE
48,-9,94.90394522,TGEE
48,-8,108.8394037,TGEE
48,-7,98.90794497,TGEE
48,-6,101.1365372,TGEE
48,-5,99.82340464,TGEE
48,-4,93.13768862,TGEE
48,-3,100.600206,TGEE
48,-2,103.3096176,TGEE
48,-1,103.3096176,TGEE
48,0,136.1556269,TGEE
48,1,139.1609599,TGEE
48,2,127.1581116,TGEE
48,3,126.7234713,TGEE
48,4,127.3522817,TGEE
48,5,129.3959154,TGEE
48,6,123.9308527,TGEE
48,7,117.6335374,TGEE
48,8,111.7800133,TGEE
48,9,120.8330404,TGEE
48,10,119.9730319,TGEE
48,11,113.7126841,TGEE
48,12,117.9479425,TGEE
48,13,111.3731895,TGEE
48,14,121.8132234,TGEE
48,15,115.3031937,TGEE
48,16,122.9598812,TGEE
48,17,117.9109145,TGEE
48,18,115.3031937,TGEE
48,19,114.193564,TGEE
48,20,112.2331374,TGEE
48,21,108.293861,TGEE
48,22,108.9596388,TGEE
48,23,120.1672626,TGEE
48,24,107.0177565,TGEE
48,25,114.8778256,TGEE
48,26,107.2211987,TGEE
48,27,116.8475244,TGEE
48,28,105.029574,TGEE
48,29,109.9860615,TGEE
48,30,102.4588813,TGEE
48,31,113.1763529,TGEE
48,32,111.3269499,TGEE
48,33,109.2093206,TGEE
48,34,103.9569117,TGEE
48,35,117.4300951,TGEE
48,36,101.8670384,TGEE
48,37,102.4958487,TGEE
48,38,115.0443003,TGEE
48,39,101.691352,TGEE
48,40,115.6175989,TGEE
48,41,113.4907581,TGEE
48,42,103.679474,TGEE
48,43,103.4020968,TGEE
48,44,112.4180959,TGEE
48,45,101.2290164,TGEE
48,46,104.2250773,TGEE
48,47,100.9053391,TGEE
48,48,107.5356039,TGEE
48,49,101.608145,TGEE
48,50,104.918611,TGEE
48,51,103.0876917,TGEE
48,52,94.9593964,TGEE
48,53,97.32670747,TGEE
48,54,95.43100418,TGEE
48,55,96.56838979,TGEE
48,56,101.5434216,TGEE
48,57,103.8829162,TGEE
48,58,101.5156657,TGEE
48,59,108.9504272,TGEE
48,60,93.30416338,TGEE
49,-20,NA,TGEE
49,-19,NA,TGEE
49,-18,NA,TGEE
49,-17,NA,TGEE
49,-16,NA,TGEE
49,-15,NA,TGEE
49,-14,NA,TGEE
49,-13,NA,TGEE
49,-12,NA,TGEE
49,-11,NA,TGEE
49,-10,108.0049732,TGEE
49,-9,102.8518895,TGEE
49,-8,105.1546948,TGEE
49,-7,99.9694603,TGEE
49,-6,102.9324414,TGEE
49,-5,103.0451441,TGEE
49,-4,96.21735019,TGEE
49,-3,91.59569923,TGEE
49,-2,97.44117956,TGEE
49,-1,92.78737786,TGEE
49,0,86.57514097,TGEE
49,1,142.2161594,TGEE
49,2,133.3125766,TGEE
49,3,128.1378489,TGEE
49,4,127.2246699,TGEE
49,5,123.4831366,TGEE
49,6,129.7232515,TGEE
49,7,123.4704584,TGEE
49,8,116.5707982,TGEE
49,9,119.1328407,TGEE
49,10,116.6722936,TGEE
49,11,118.3717998,TGEE
49,12,113.5775575,TGEE
49,13,120.5660351,TGEE
49,14,121.0859805,TGEE
49,15,114.1610339,TGEE
49,16,103.6086576,TGEE
49,17,119.8176724,TGEE
49,18,109.9882324,TGEE
49,19,113.9200084,TGEE
49,20,111.8400168,TGEE
49,21,118.8157462,TGEE
49,22,107.8447799,TGEE
49,23,109.6965643,TGEE
49,24,102.2768886,TGEE
49,25,107.0330963,TGEE
49,26,97.83777537,TGEE
49,27,107.4009036,TGEE
49,28,102.8730431,TGEE
49,29,96.54411095,TGEE
49,30,104.9150002,TGEE
49,31,98.72559801,TGEE
49,32,112.5883095,TGEE
49,33,96.08755647,TGEE
49,34,96.18898189,TGEE
49,35,94.57822295,TGEE
49,36,102.5432704,TGEE
49,37,92.43477043,TGEE
49,38,83.40440584,TGEE
49,39,86.71467096,TGEE
49,40,93.98213848,TGEE
49,41,86.46103737,TGEE
49,42,91.94011137,TGEE
49,43,85.53518019,TGEE
49,44,76.79648373,TGEE
49,45,90.21524884,TGEE
49,46,81.69215144,TGEE
49,47,82.54193955,TGEE
49,48,82.02192414,TGEE
49,49,79.52334256,TGEE
49,50,88.33810808,TGEE
49,51,66.39624558,TGEE
49,52,79.85311526,TGEE
49,53,82.49122684,TGEE
49,54,88.04643995,TGEE
49,55,73.39740132,TGEE
49,56,80.32234791,TGEE
49,57,80.06871432,TGEE
49,58,77.45595909,TGEE
49,59,75.07155115,TGEE
49,60,78.86379715,TGEE
50,-20,NA,TGEE
50,-19,NA,TGEE
50,-18,NA,TGEE
50,-17,NA,TGEE
50,-16,NA,TGEE
50,-15,NA,TGEE
50,-14,NA,TGEE
50,-13,NA,TGEE
50,-12,NA,TGEE
50,-11,NA,TGEE
50,-10,105.2000666,TGEE
50,-9,101.6568859,TGEE
50,-8,101.3510075,TGEE
50,-7,98.13915071,TGEE
50,-6,105.505945,TGEE
50,-5,106.8569525,TGEE
50,-4,88.0447627,TGEE
50,-3,101.5804163,TGEE
50,-2,99.13325562,TGEE
50,-1,92.53115737,TGEE
50,0,144.2721732,TGEE
50,1,156.2348709,TGEE
50,2,178.0351041,TGEE
50,3,161.1707577,TGEE
50,4,171.2824646,TGEE
50,5,168.0262448,TGEE
50,6,167.8890258,TGEE
50,7,169.4658451,TGEE
50,8,140.6045629,TGEE
50,9,162.9189009,TGEE
50,10,157.2974521,TGEE
50,11,151.8816986,TGEE
50,12,151.778851,TGEE
50,13,153.2870608,TGEE
50,14,150.3392506,TGEE
50,15,154.1783181,TGEE
50,16,148.1797169,TGEE
50,17,176.4240466,TGEE
50,18,156.3719567,TGEE
50,19,165.181149,TGEE
50,20,134.1604663,TGEE
50,21,139.7133056,TGEE
50,22,145.4033639,TGEE
50,23,144.4436303,TGEE
50,24,152.3615654,TGEE
50,25,143.9636303,TGEE
50,26,145.094821,TGEE
50,27,147.1515071,TGEE
50,28,157.3316903,TGEE
50,29,143.8609159,TGEE
50,30,146.8429642,TGEE
50,31,138.5136386,TGEE
50,32,157.4002998,TGEE
50,33,146.3630974,TGEE
50,34,152.5672606,TGEE
50,35,124.014388,TGEE
50,36,144.7862781,TGEE
50,37,166.4836636,TGEE
50,38,141.6329059,TGEE
50,39,157.7430808,TGEE
50,40,153.5269942,TGEE
50,41,130.012856,TGEE
50,42,160.519567,TGEE
50,43,143.1067444,TGEE
50,44,155.9949376,TGEE
50,45,137.4852956,TGEE
50,46,138.7878102,TGEE
50,47,145.6089259,TGEE
50,48,132.3437136,TGEE
50,49,152.1558701,TGEE
50,50,150.0307077,TGEE
50,51,135.5315903,TGEE
50,52,142.1470108,TGEE
50,53,140.8787344,TGEE
50,54,139.9876103,TGEE
50,55,128.9846461,TGEE
50,56,150.4420983,TGEE
50,57,147.1171357,TGEE
50,58,143.8609159,TGEE
50,59,138.1366195,TGEE
50,60,144.1693256,TGEE
51,-20,NA,TGEE
51,-19,NA,TGEE
51,-18,NA,TGEE
51,-17,NA,TGEE
51,-16,NA,TGEE
51,-15,NA,TGEE
51,-14,NA,TGEE
51,-13,NA,TGEE
51,-12,NA,TGEE
51,-11,NA,TGEE
51,-10,105.2100284,TGEE
51,-9,94.85455875,TGEE
51,-8,110.4180896,TGEE
51,-7,114.3947334,TGEE
51,-6,101.536212,TGEE
51,-5,90.09062962,TGEE
51,-4,102.060996,TGEE
51,-3,96.28782473,TGEE
51,-2,101.8793652,TGEE
51,-1,83.26778086,TGEE
51,0,146.7584583,TGEE
51,1,187.8441778,TGEE
51,2,179.9470626,TGEE
51,3,158.5514561,TGEE
51,4,157.5405746,TGEE
51,5,171.5867997,TGEE
51,6,155.41368,TGEE
51,7,154.71874,TGEE
51,8,151.580964,TGEE
51,9,141.0516227,TGEE
51,10,145.7687781,TGEE
51,11,154.0447826,TGEE
51,12,145.2211535,TGEE
51,13,137.6821636,TGEE
51,14,153.5183592,TGEE
51,15,134.0179642,TGEE
51,16,143.4102004,TGEE
51,17,136.4186164,TGEE
51,18,139.5143179,TGEE
51,19,129.7219912,TGEE
51,20,140.7988477,TGEE
51,21,136.7134659,TGEE
51,22,141.2200301,TGEE
51,23,139.6406508,TGEE
51,24,134.7760706,TGEE
51,25,151.222948,TGEE
51,26,141.7675454,TGEE
51,27,141.9149701,TGEE
51,28,154.9924976,TGEE
51,29,148.6117046,TGEE
51,30,143.3259421,TGEE
51,31,138.0612714,TGEE
51,32,129.258625,TGEE
51,33,144.0629566,TGEE
51,34,135.639418,TGEE
51,35,131.4698872,TGEE
51,36,124.7520608,TGEE
51,37,138.103346,TGEE
51,38,117.2762373,TGEE
51,39,128.1846864,TGEE
51,40,133.9757804,TGEE
51,41,140.0828158,TGEE
51,42,149.1381279,TGEE
51,43,131.5330536,TGEE
51,44,147.0954917,TGEE
51,45,138.0190876,TGEE
51,46,124.2045456,TGEE
51,47,155.771696,TGEE
51,48,139.851242,TGEE
51,49,152.9919359,TGEE
51,50,143.4733668,TGEE
51,51,142.3361525,TGEE
51,52,129.6588248,TGEE
51,53,130.90128,TGEE
51,54,128.6901271,TGEE
51,55,136.6502995,TGEE
51,56,133.3230242,TGEE
51,57,147.2218245,TGEE
51,58,120.9404367,TGEE
51,59,130.564356,TGEE
51,60,123.1726815,TGEE
52,-20,105.6938392,TGEE
52,-19,112.9611911,TGEE
52,-18,116.1640299,TGEE
52,-17,92.23214286,TGEE
52,-16,109.1893236,TGEE
52,-15,102.9136668,TGEE
52,-14,102.2471422,TGEE
52,-13,105.7750726,TGEE
52,-12,109.6282525,TGEE
52,-11,108.3764368,TGEE
52,-10,100.7188645,TGEE
52,-9,107.8886415,TGEE
52,-8,91.28915625,TGEE
52,-7,96.57303903,TGEE
52,-6,87.95621763,TGEE
52,-5,86.34670645,TGEE
52,-4,94.67080333,TGEE
52,-3,87.35466401,TGEE
52,-2,90.24867374,TGEE
52,-1,91.77687255,TGEE
52,0,110.4776904,TGEE
52,1,159.8161393,TGEE
52,2,146.9851269,TGEE
52,3,134.6411993,TGEE
52,4,140.8974359,TGEE
52,5,121.9226033,TGEE
52,6,115.6287893,TGEE
52,7,104.3150815,TGEE
52,8,103.5845333,TGEE
52,9,98.32101806,TGEE
52,10,94.14393078,TGEE
52,11,93.45088102,TGEE
52,12,81.36912656,TGEE
52,13,74.62580523,TGEE
52,14,85.77096754,TGEE
52,15,78.69055513,TGEE
52,16,90.24780536,TGEE
52,17,92.88895731,TGEE
52,18,90.7535209,TGEE
52,19,97.00983643,TGEE
52,20,97.02854617,TGEE
52,21,96.80379247,TGEE
52,22,91.95236516,TGEE
52,23,89.92934508,TGEE
52,24,104.0341196,TGEE
52,25,91.39044146,TGEE
52,26,93.58200707,TGEE
52,27,96.27928824,TGEE
52,28,99.6321997,TGEE
52,29,116.6028799,TGEE
52,30,115.2916982,TGEE
52,31,114.2613995,TGEE
52,32,117.8204339,TGEE
52,33,115.8161235,TGEE
52,34,107.4806587,TGEE
52,35,118.9442813,TGEE
52,36,121.6228527,TGEE
52,37,105.5887647,TGEE
52,38,126.8863679,TGEE
52,39,111.7514526,TGEE
52,40,95.88591007,TGEE
52,41,108.5857964,TGEE
52,42,113.0439245,TGEE
52,43,113.6432677,TGEE
52,44,108.6982127,TGEE
52,45,109.3163446,TGEE
52,46,118.5134836,TGEE
52,47,115.310408,TGEE
52,48,109.016673,TGEE
52,49,104.3337912,TGEE
52,50,102.1609353,TGEE
52,51,101.2244221,TGEE
52,52,115.6100796,TGEE
52,53,100.96217,TGEE
52,54,91.29673487,TGEE
52,55,119.169035,TGEE
52,56,98.54577176,TGEE
52,57,92.94508652,TGEE
52,58,108.6045851,TGEE
52,59,110.1967286,TGEE
52,60,94.61222685,TGEE
53,-20,93.38392056,TGEE
53,-19,107.3494091,TGEE
53,-18,101.0238358,TGEE
53,-17,94.20535452,TGEE
53,-16,87.96201195,TGEE
53,-15,106.3635931,TGEE
53,-14,101.9479788,TGEE
53,-13,106.7537921,TGEE
53,-12,91.26854358,TGEE
53,-11,104.3303674,TGEE
53,-10,103.4472604,TGEE
53,-9,107.2467001,TGEE
53,-8,105.5009644,TGEE
53,-7,102.4820021,TGEE
53,-6,108.417297,TGEE
53,-5,96.01268385,TGEE
53,-4,87.9208966,TGEE
53,-3,95.54033353,TGEE
53,-2,100.6336368,TGEE
53,-1,98.21021216,TGEE
53,0,145.6008953,TGEE
53,1,193.6481542,TGEE
53,2,206.1886544,TGEE
53,3,197.6661878,TGEE
53,4,196.6722757,TGEE
53,5,188.6996277,TGEE
53,6,198.4063435,TGEE
53,7,189.1437212,TGEE
53,8,190.4337749,TGEE
53,9,194.9805139,TGEE
53,10,192.506211,TGEE
53,11,183.1166708,TGEE
53,12,175.3978585,TGEE
53,13,196.5453579,TGEE
53,14,174.2136093,TGEE
53,15,179.1198298,TGEE
53,16,173.5156802,TGEE
53,17,176.2860454,TGEE
53,18,177.1742323,TGEE
53,19,159.2834181,TGEE
53,20,168.2076722,TGEE
53,21,165.8391739,TGEE
53,22,162.6458285,TGEE
53,23,167.0234231,TGEE
53,24,167.065729,TGEE
53,25,161.9691714,TGEE
53,26,153.1506425,TGEE
53,27,166.2409614,TGEE
53,28,161.2712423,TGEE
53,29,153.9119115,TGEE
53,30,158.1202823,TGEE
53,31,155.5402542,TGEE
53,32,150.4648892,TGEE
53,33,150.9089827,TGEE
53,34,150.5494218,TGEE
53,35,152.7064697,TGEE
53,36,152.7699683,TGEE
53,37,141.9424226,TGEE
53,38,152.241263,TGEE
53,39,151.0358212,TGEE
53,40,138.6645448,TGEE
53,41,138.7491567,TGEE
53,42,146.1719066,TGEE
53,43,139.764182,TGEE
53,44,134.181225,TGEE
53,45,146.4891616,TGEE
53,46,138.7702699,TGEE
53,47,136.5498028,TGEE
53,48,128.8521038,TGEE
53,49,146.2142126,TGEE
53,50,130.7130101,TGEE
53,51,134.456174,TGEE
53,52,127.8581123,TGEE
53,53,140.9062046,TGEE
53,54,133.1027011,TGEE
53,55,126.5469453,TGEE
53,56,132.7009136,TGEE
53,57,125.8067896,TGEE
53,58,132.7009136,TGEE
53,59,116.9882607,TGEE
53,60,124.4322033,TGEE
54,-20,93.04823555,TGEE
54,-19,95.29955927,TGEE
54,-18,103.3067058,TGEE
54,-17,109.2111223,TGEE
54,-16,102.7756863,TGEE
54,-15,102.308481,TGEE
54,-14,99.929682,TGEE
54,-13,86.44293453,TGEE
54,-12,100.9916445,TGEE
54,-11,92.11374835,TGEE
54,-10,95.76684112,TGEE
54,-9,93.96152787,TGEE
54,-8,102.2447434,TGEE
54,-7,112.0572032,TGEE
54,-6,111.8447954,TGEE
54,-5,96.27658923,TGEE
54,-4,96.1915802,TGEE
54,-3,101.2889848,TGEE
54,-2,100.3969639,TGEE
54,-1,104.5385333,TGEE
54,0,100.3136382,TGEE
54,1,156.4537998,TGEE
54,2,147.6652741,TGEE
54,3,142.9958222,TGEE
54,4,147.7540324,TGEE
54,5,147.5765158,TGEE
54,6,143.9900683,TGEE
54,7,141.7174731,TGEE
54,8,135.5743274,TGEE
54,9,122.0098399,TGEE
54,10,133.6923454,TGEE
54,11,129.182735,TGEE
54,12,133.1419674,TGEE
54,13,126.3419337,TGEE
54,14,141.2558535,TGEE
54,15,140.4568757,TGEE
54,16,135.9294371,TGEE
54,17,125.1701711,TGEE
54,18,136.2135402,TGEE
54,19,130.8693723,TGEE
54,20,141.7174731,TGEE
54,21,141.0960885,TGEE
54,22,125.1524194,TGEE
54,23,139.4093747,TGEE
54,24,132.1477214,TGEE
54,25,138.5216387,TGEE
54,26,130.0526429,TGEE
54,27,139.2317816,TGEE
54,28,129.7508646,TGEE
54,29,133.9409451,TGEE
54,30,124.6552964,TGEE
54,31,132.9822024,TGEE
54,32,124.282435,TGEE
54,33,131.4730817,TGEE
54,34,141.6109632,TGEE
54,35,128.3127506,TGEE
54,36,132.9644508,TGEE
54,37,136.9059315,TGEE
54,38,143.7947235,TGEE
54,39,131.3664953,TGEE
54,40,140.6522205,TGEE
54,41,127.7977994,TGEE
54,42,133.5858354,TGEE
54,43,138.503887,TGEE
54,44,124.1225936,TGEE
54,45,126.87456,TGEE
54,46,126.8923117,TGEE
54,47,128.9341352,TGEE
54,48,137.3320479,TGEE
54,49,121.4949653,TGEE
54,50,129.679858,TGEE
54,51,135.9116855,TGEE
54,52,128.5080189,TGEE
54,53,132.325238,TGEE
54,54,125.0280813,TGEE
54,55,127.0699048,TGEE
54,56,137.0480213,TGEE
54,57,129.7686163,TGEE
54,58,131.1002204,TGEE
54,59,124.886068,TGEE
54,60,124.1936767,TGEE
55,-20,NA,TGEE
55,-19,NA,TGEE
55,-18,NA,TGEE
55,-17,NA,TGEE
55,-16,NA,TGEE
55,-15,99.89505597,TGEE
55,-14,101.500129,TGEE
55,-13,99.56945657,TGEE
55,-12,103.7185416,TGEE
55,-11,99.78902032,TGEE
55,-10,99.92532352,TGEE
55,-9,102.0906935,TGEE
55,-8,98.72151874,TGEE
55,-7,95.57944983,TGEE
55,-6,100.6067402,TGEE
55,-5,99.00161758,TGEE
55,-4,100.5007542,TGEE
55,-3,100.0616267,TGEE
55,-2,98.45650405,TGEE
55,-1,100.5840148,TGEE
55,0,107.6252878,TGEE
55,1,115.0602374,TGEE
55,2,110.7522229,TGEE
55,3,102.5752719,TGEE
55,4,106.527469,TGEE
55,5,111.380597,TGEE
55,6,109.775524,TGEE
55,7,108.0568236,TGEE
55,8,107.71614,TGEE
55,9,106.4820181,TGEE
55,10,105.3614739,TGEE
55,11,103.9683729,TGEE
55,12,106.3230391,TGEE
55,13,101.810545,TGEE
55,14,108.5792613,TGEE
55,15,102.4616942,TGEE
55,16,95.29170967,TGEE
55,17,99.28176604,TGEE
55,18,103.8547952,TGEE
55,19,108.1476758,TGEE
55,20,100.8490295,TGEE
55,21,99.59977374,TGEE
55,22,101.1669875,TGEE
55,23,105.5810376,TGEE
55,24,98.6684761,TGEE
55,25,97.49493887,TGEE
55,26,98.27479954,TGEE
55,27,97.83567204,TGEE
55,28,108.4581415,TGEE
55,29,97.6009249,TGEE
55,30,98.20667275,TGEE
55,31,97.46467132,TGEE
55,32,98.94108249,TGEE
55,33,96.80598007,TGEE
55,34,91.27897745,TGEE
55,35,95.39015362,TGEE
55,36,95.45073833,TGEE
55,37,97.73722809,TGEE
55,38,96.76812083,TGEE
55,39,93.86074944,TGEE
55,40,94.37559543,TGEE
55,41,95.95799262,TGEE
55,42,93.45948118,TGEE
55,43,91.52121705,TGEE
55,44,92.64935297,TGEE
55,45,90.07512305,TGEE
55,46,99.75875278,TGEE
55,47,92.35407074,TGEE
55,48,90.80199071,TGEE
55,49,93.73203795,TGEE
55,50,93.80775643,TGEE
55,51,91.27138576,TGEE
55,52,93.00521991,TGEE
55,53,94.92070896,TGEE
55,54,95.5869919,TGEE
55,55,93.13393141,TGEE
55,56,93.39889648,TGEE
55,57,90.40826453,TGEE
55,58,89.4164318,TGEE
55,59,91.00637107,TGEE
55,60,88.61389528,TGEE
56,-20,NA,TGEE
56,-19,NA,TGEE
56,-18,NA,TGEE
56,-17,NA,TGEE
56,-16,NA,TGEE
56,-15,95.73558903,TGEE
56,-14,93.0935112,TGEE
56,-13,96.69269844,TGEE
56,-12,93.82145854,TGEE
56,-11,93.86183135,TGEE
56,-10,99.52347719,TGEE
56,-9,96.24789081,TGEE
56,-8,99.60439949,TGEE
56,-7,105.6434471,TGEE
56,-6,97.6093467,TGEE
56,-5,104.0797738,TGEE
56,-4,101.8150978,TGEE
56,-3,106.2500994,TGEE
56,-2,108.4069084,TGEE
56,-1,107.6115553,TGEE
56,0,127.0363532,TGEE
56,1,132.6845709,TGEE
56,2,127.1981095,TGEE
56,3,114.634657,TGEE
56,4,106.3444498,TGEE
56,5,116.4679535,TGEE
56,6,113.7180087,TGEE
56,7,113.7584699,TGEE
56,8,110.6176068,TGEE
56,9,111.1568532,TGEE
56,10,111.0354698,TGEE
56,11,106.7892575,TGEE
56,12,103.1496974,TGEE
56,13,103.2844207,TGEE
56,14,109.1482839,TGEE
56,15,114.0011485,TGEE
56,16,110.6176068,TGEE
56,17,106.7218517,TGEE
56,18,109.2561509,TGEE
56,19,103.4596934,TGEE
56,20,111.1837979,TGEE
56,21,111.8443394,TGEE
56,22,115.6457441,TGEE
56,23,107.8946067,TGEE
56,24,116.0096294,TGEE
56,25,111.3994434,TGEE
56,26,120.9973055,TGEE
56,27,114.0145766,TGEE
56,28,118.8539246,TGEE
56,29,114.7155793,TGEE
56,30,121.2669288,TGEE
56,31,112.734043,TGEE
56,32,116.3197138,TGEE
56,33,123.3697601,TGEE
56,34,115.4569548,TGEE
56,35,113.3136623,TGEE
56,36,123.4102213,TGEE
56,37,117.0476611,TGEE
56,38,119.9727903,TGEE
56,39,119.2178983,TGEE
56,40,121.1860064,TGEE
56,41,124.192058,TGEE
56,42,132.5092981,TGEE
56,43,120.6333319,TGEE
56,44,124.8121383,TGEE
56,45,120.8220328,TGEE
56,46,120.2828747,TGEE
56,47,124.0168735,TGEE
56,48,117.3846018,TGEE
56,49,128.0204073,TGEE
56,50,119.7166836,TGEE
56,51,126.038871,TGEE
56,52,124.2729803,TGEE
56,53,121.8196033,TGEE
56,54,126.6320067,TGEE
56,55,122.5340342,TGEE
56,56,130.0289765,TGEE
56,57,125.3513848,TGEE
56,58,118.0317152,TGEE
56,59,119.6762224,TGEE
56,60,128.9775167,TGEE
57,-20,NA,TGEE
57,-19,NA,TGEE
57,-18,NA,TGEE
57,-17,NA,TGEE
57,-16,NA,TGEE
57,-15,NA,TGEE
57,-14,NA,TGEE
57,-13,NA,TGEE
57,-12,NA,TGEE
57,-11,NA,TGEE
57,-10,96.55896293,TGEE
57,-9,99.85690587,TGEE
57,-8,99.32173666,TGEE
57,-7,102.3954403,TGEE
57,-6,95.08356242,TGEE
57,-5,101.7445255,TGEE
57,-4,102.0265902,TGEE
57,-3,101.5782065,TGEE
57,-2,102.1857048,TGEE
57,-1,99.24940753,TGEE
57,0,108.5718552,TGEE
57,1,138.1448953,TGEE
57,2,134.4781022,TGEE
57,3,130.9559674,TGEE
57,4,121.9517016,TGEE
57,5,128.5765475,TGEE
57,6,126.3417386,TGEE
57,7,132.5109015,TGEE
57,8,130.6304863,TGEE
57,9,126.4718931,TGEE
57,10,131.2235757,TGEE
57,11,135.0928524,TGEE
57,12,125.4304673,TGEE
57,13,132.7423452,TGEE
57,14,124.3600815,TGEE
57,15,132.6266471,TGEE
57,16,129.176794,TGEE
57,17,127.397668,TGEE
57,18,133.8706038,TGEE
57,19,126.1753721,TGEE
57,20,127.7013935,TGEE
57,21,129.350365,TGEE
57,22,123.6223813,TGEE
57,23,125.0109963,TGEE
57,24,126.1102948,TGEE
57,25,122.212058,TGEE
57,26,118.5814295,TGEE
57,27,121.3514077,TGEE
57,28,126.8769078,TGEE
57,29,127.3470471,TGEE
57,30,127.2095933,TGEE
57,31,125.8571429,TGEE
57,32,122.6966537,TGEE
57,33,125.0688217,TGEE
57,34,126.8407432,TGEE
57,35,128.6777894,TGEE
57,36,120.3967675,TGEE
57,37,126.7612096,TGEE
57,38,132.8146744,TGEE
57,39,130.2110153,TGEE
57,40,130.6594464,TGEE
57,41,132.6844725,TGEE
57,42,123.4053939,TGEE
57,43,120.7004929,TGEE
57,44,123.3620248,TGEE
57,45,123.774244,TGEE
57,46,126.9203242,TGEE
57,47,125.6402029,TGEE
57,48,120.7222012,TGEE
57,49,123.2896957,TGEE
57,50,119.7024362,TGEE
57,51,115.8548204,TGEE
57,52,126.6671722,TGEE
57,53,130.1170253,TGEE
57,54,128.0340791,TGEE
57,55,133.6536165,TGEE
57,56,124.3311214,TGEE
57,57,126.7756659,TGEE
57,58,129.3720732,TGEE
57,59,119.5288653,TGEE
57,60,122.0457389,TGEE
58,-20,NA,TGEE
58,-19,NA,TGEE
58,-18,NA,TGEE
58,-17,NA,TGEE
58,-16,NA,TGEE
58,-15,NA,TGEE
58,-14,NA,TGEE
58,-13,NA,TGEE
58,-12,NA,TGEE
58,-11,NA,TGEE
58,-10,92.24610278,TGEE
58,-9,102.8850719,TGEE
58,-8,99.74119593,TGEE
58,-7,99.94502276,TGEE
58,-6,103.865054,TGEE
58,-5,99.01991512,TGEE
58,-4,97.62436673,TGEE
58,-3,103.543617,TGEE
58,-2,101.4973847,TGEE
58,-1,99.63144698,TGEE
58,0,87.08733674,TGEE
58,1,92.45779084,TGEE
58,2,96.31508637,TGEE
58,3,96.27588298,TGEE
58,4,101.4425103,TGEE
58,5,104.9861786,TGEE
58,6,105.7937275,TGEE
58,7,101.6228048,TGEE
58,8,109.6118196,TGEE
58,9,106.6718219,TGEE
58,10,104.0140577,TGEE
58,11,105.4879615,TGEE
58,12,106.0367577,TGEE
58,13,107.1735534,TGEE
58,14,111.0152292,TGEE
58,15,107.1344014,TGEE
58,16,109.6980876,TGEE
58,17,108.7415864,TGEE
58,18,106.3347138,TGEE
58,19,111.4228829,TGEE
58,20,110.1528059,TGEE
58,21,112.9438513,TGEE
58,22,111.3993505,TGEE
58,23,109.9567889,TGEE
58,24,114.1041793,TGEE
58,25,107.4950418,TGEE
58,26,106.9227133,TGEE
58,27,108.9376034,TGEE
58,28,108.3652749,TGEE
58,29,110.7956799,TGEE
58,30,105.6055717,TGEE
58,31,104.8764297,TGEE
58,32,109.2590404,TGEE
58,33,106.7580385,TGEE
58,34,104.8137453,TGEE
58,35,110.9838357,TGEE
58,36,104.4452437,TGEE
58,37,109.0865558,TGEE
58,38,101.2543545,TGEE
58,39,111.8540688,TGEE
58,40,105.095979,TGEE
58,41,103.9983353,TGEE
58,42,105.9583509,TGEE
58,43,110.3723038,TGEE
58,44,110.254745,TGEE
58,45,106.0838223,TGEE
58,46,106.1622291,TGEE
58,47,112.2617739,TGEE
58,48,108.3417426,TGEE
58,49,108.3652749,TGEE
58,50,106.2092423,TGEE
58,51,104.0453999,TGEE
58,52,99.97641631,TGEE
58,53,106.5542117,TGEE
58,54,104.3119624,TGEE
58,55,100.7839138,TGEE
